0,0018386068942945338; -13,219699938272637
0,02128355938892794; -13,262787111115284
0,04069963324124257; -13,316896852071864
0,05528334761221758; -13,349436583685002
0,061924204673677; -13,370895555141532
0,07345840374644834; -13,397525940134784
0,0889329629484107; -13,432628267044432
0,10440885177023863; -13,467315656978263
0,11988967918013861; -13,500205128300957
0,13537278593837954; -13,53230173254964
0,15085817204496144; -13,56359943788698
0,16634545760849412; -13,59423854519755
0,18182894425812524; -13,626412173348355
0,19731509014748738; -13,657633786355898
0,21280617462492168; -13,68701332538038
0,2283010580162576; -13,714981071703173
0,2437970810817639; -13,742562595818175
0,2592893052333686; -13,771680518639881
0,27478798753860606; -13,798337315108316
0,29028818940940415; -13,824451022145043
0,3057872516060318; -13,851061006960814
0,3212904926079511; -13,876080653412858
0,33679145426152957; -13,902042482563623
0,3522943153720587; -13,927303992426284
0,3677956569170273; -13,953211605224896
0,383297378353386; -13,979017079882023
0,39880213892086597; -14,003665461532524
0,41430727937973616; -14,028206443682537
0,42981355951277683; -14,05233706810358
0,4453198396458174; -14,076509200827005
0,46082725945302844; -14,100268001850111
0,4761517151247083; -14,121777407334422
0,4918417191760605; -14,148058122073374
0,5073460998521503; -14,173156981606798
0,5228580783560433; -14,195246916635712
0,5383685372943757; -14,217982869731403
0,5538801359068786; -14,240295809018674
0,5693905948452108; -14,26310391510404
0,5849052325888351; -14,284258705436667
0,6004168312013379; -14,306675654463707
0,6159322287277423; -14,327586907771694
0,6314468664713665; -14,348837338169627
0,6469611243236004; -14,370273824348116
0,6624784213069557; -14,39050423519096
0,6779941987247502; -14,411383034701224
0,6935126353822759; -14,431205730599848
0,7090337312795327; -14,449967883854235
0,7245571065251305; -14,467820875676185
0,7400801018793381; -14,485851705368312
0,7556049966904965; -14,503125150270721
0,7711302713930451; -14,5202630404766
0,7866544064214231; -14,537890197096706
0,8021815805809226; -14,55428656094769
0,8177076150662514; -14,571171506028588
0,8338374130484675; -14,58225251526056
0,8487688014302731; -14,601231169569646
0,8648901151714422; -14,615844952771385
0,8833254719251465; -14,637416235619632
0,9008180842124457; -14,646873481896016
0,9128968803994146; -14,651391344933165
0,9345850620409499; -14,672742725269263
0,9589778885861979; -14,696458570924321
0,9956104463675481; -14,714050029533098
1,0029456215165138; -14,713961799307514
